"lat","lon","param","floweringTime","freshWeightAtFlowering","leafNumberAtFlowering","hasEmerged","eme","growingTime","baseFloweringTime","baseFreshWeightAtFlowering","baseLeafNumberAtFlowering","baseHasEmerged","baseEme","baseParam","baseGrowingTime","floweringTimeSens","growingTimeSens","leafNumberAtFloweringSens","rosetteWeight","baseRosetteWeight","rosetteWeightSens"
43.5,3,65,3336,795.015003,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012736,0.012751,-1.49999999999994e-05
43.5,3,66,3336,792.160265,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012735,0.012751,-1.60000000000004e-05
43.5,3,67,3336,784.205855,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,68,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,69,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,7,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,70,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,71,3336,899.891121,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012999,0.012751,0.000248
43.5,3,72,3336,747.530461,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012699,0.012751,-5.2e-05
43.5,3,73,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,74,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,75,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,76,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,77,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,78,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,79,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,8,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,80,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,81,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,82,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,83,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,84,3336,800.393801,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,85,3336,800.407865,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,86,3336,800.414979,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,87,3336,800.614874,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012752,0.012751,9.99999999999265e-07
43.5,3,88,3336,799.880508,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012746,0.012751,-4.9999999999998e-06
43.5,3,89,3336,800.4561,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,9,3336,800.469868,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,90,3336,800.668259,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012753,0.012751,2.00000000000027e-06
43.5,3,91,3336,800.239513,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012749,0.012751,-2.00000000000027e-06
43.5,3,92,3336,800.470447,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,93,3336,800.360449,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,94,3336,800.539288,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012751,0.012751,0
43.5,3,95,3336,800.602471,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012752,0.012751,9.99999999999265e-07
43.5,3,96,3336,800.787746,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.012754,0.012751,2.99999999999953e-06
43.5,3,97,3312,740.621509,26,1,200,3112,3336,800.469868,26,1,200,0,3136,-24,-24,0,0.012751,0.012751,0
43.5,3,98,3336,800.39204,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
43.5,3,99,3336,800.427847,26,1,200,3136,3336,800.469868,26,1,200,0,3136,0,0,0,0.01275,0.012751,-1.000000000001e-06
47.25,10.5,1,5712,525471.28867,10,1,3949,1763,5712,628798.849884,10,1,3926,0,1786,0,-23,0,0.0072,0.006802,0.000398
47.25,10.5,10,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,100,5712,628369.571514,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,101,5712,628702.372867,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,102,5712,628107.674455,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,103,5712,629250.575469,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,104,5712,628810.970374,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,105,5712,628438.151276,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,106,5712,628804.287245,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,107,5712,628988.701166,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,108,5712,628811.008234,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,109,5712,628413.650275,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,11,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,110,5712,628989.628761,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,111,5712,628449.497301,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,112,5712,628540.63863,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,113,5712,628555.494319,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,114,5712,628588.239076,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,115,5712,628848.689963,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,116,5712,628795.924965,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,117,5712,628802.727907,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,118,5712,627315.658649,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,119,5712,628938.066612,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,12,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,120,5712,627696.603745,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,121,5712,627637.562683,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,122,5712,628168.6081,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,123,5712,628678.011963,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,124,5712,628512.938485,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,125,5712,628701.010684,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,126,5712,628815.984167,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,127,5712,628788.893592,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,128,5712,628703.485662,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,129,5712,628284.81988,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,13,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,130,5712,628022.105563,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,131,5712,627714.266552,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,132,5712,628082.911043,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,133,5712,627023.751974,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006799,0.006802,-2.99999999999953e-06
47.25,10.5,134,5712,627318.000854,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006799,0.006802,-2.99999999999953e-06
47.25,10.5,135,5712,628104.343014,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,136,5712,628382.968371,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,137,5712,629108.744137,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,138,5712,628912.317232,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,139,5712,628702.474531,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,14,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,140,5712,628706.422975,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,141,5712,628542.377767,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,142,5712,628793.964345,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,143,5712,629256.745496,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,144,5712,628664.8014,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,145,5712,628825.166143,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,146,5712,628851.317674,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,147,5712,628817.233049,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,148,5712,628683.653311,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,149,5712,629010.520664,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,15,5688,461274.722669,10,1,3926,1762,5712,628798.849884,10,1,3926,0,1786,-24,-24,0,0.006802,0.006802,0
47.25,10.5,150,5712,628767.310147,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,151,5712,629263.625303,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,152,5712,629016.748601,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,153,5712,628796.717908,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,154,5712,628819.012203,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,155,5712,628780.659994,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,156,5712,628919.309911,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,157,5712,627993.765031,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,158,5712,629228.1725,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,159,5712,628094.551782,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,16,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,160,5712,628962.847883,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,161,5712,628897.717626,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,162,5712,628792.951491,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,163,5712,628943.610333,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,164,5712,629091.948589,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,165,5712,628991.182864,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,166,5712,629102.92924,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,167,5712,629337.52565,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,168,5712,629403.213827,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006803,0.006802,1.00000000000013e-06
47.25,10.5,169,5712,628215.310413,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,17,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,170,5712,628783.237341,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,171,5712,627471.657209,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006799,0.006802,-2.99999999999953e-06
47.25,10.5,172,5712,628705.787661,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,173,5712,628584.336082,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,174,5712,629000.79377,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,175,5712,629062.369167,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,176,5712,628312.521934,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,177,5712,628748.901087,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,178,5712,628858.978111,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,179,5712,628670.965042,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,18,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,180,5712,628310.934905,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,181,5712,628525.851234,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,182,5712,628254.789296,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,183,5712,628138.588912,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,184,5712,629019.092529,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,185,5712,628873.06503,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,186,5712,628483.814492,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,187,5712,630325.964257,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006804,0.006802,2.00000000000027e-06
47.25,10.5,188,5712,628529.21675,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,189,5712,628528.341553,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,19,5712,499872.943679,10,1,3950,1762,5712,628798.849884,10,1,3926,0,1786,0,-24,0,0.00703,0.006802,0.000228
47.25,10.5,190,5712,628832.319735,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,191,5712,627949.450009,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,192,5712,628654.452344,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,193,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,194,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,195,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,196,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,197,5712,633624.880701,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006812,0.006802,1.00000000000005e-05
47.25,10.5,198,5712,628283.408869,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,199,5712,624068.809175,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006792,0.006802,-9.99999999999959e-06
47.25,10.5,2,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,20,5712,629634.601578,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,200,5712,633526.005062,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006812,0.006802,1.00000000000005e-05
47.25,10.5,201,5712,624068.095338,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006792,0.006802,-9.99999999999959e-06
47.25,10.5,202,5712,625826.672218,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006796,0.006802,-5.99999999999993e-06
47.25,10.5,203,5712,624782.261031,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006793,0.006802,-8.99999999999946e-06
47.25,10.5,204,5712,631003.004438,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006806,0.006802,4.00000000000053e-06
47.25,10.5,205,5712,635738.458622,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006817,0.006802,1.50000000000003e-05
47.25,10.5,206,5712,631082.646282,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006807,0.006802,4.9999999999998e-06
47.25,10.5,207,5712,628791.743885,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,21,5712,636922.043843,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.0068,0.006802,-2.00000000000027e-06
47.25,10.5,22,5712,626891.782379,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,23,5712,627956.610735,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,24,5712,635249.406937,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006805,0.006802,3.0000000000004e-06
47.25,10.5,25,5712,624846.859578,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006801,0.006802,-1.00000000000013e-06
47.25,10.5,26,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,27,5712,629972.979732,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,28,5712,632650.307469,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,29,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,3,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,30,5712,535658.016361,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.00659,0.006802,-0.000212
47.25,10.5,31,5712,627956.610735,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,32,5712,628798.848434,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,33,5712,635086.839833,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.00687,0.006802,6.80000000000004e-05
47.25,10.5,34,5712,629413.525276,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006809,0.006802,7.00000000000006e-06
47.25,10.5,35,5712,629251.344828,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006807,0.006802,4.9999999999998e-06
47.25,10.5,36,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,37,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,38,5712,745798.807384,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.00703,0.006802,0.000228
47.25,10.5,39,5712,742926.935111,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.007104,0.006802,0.000302
47.25,10.5,4,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,40,5712,699675.1891,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006976,0.006802,0.000174000000000001
47.25,10.5,41,5712,582922.136332,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006706,0.006802,-9.59999999999997e-05
47.25,10.5,42,5712,601634.704084,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006728,0.006802,-7.40000000000003e-05
47.25,10.5,43,5712,660553.415245,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006871,0.006802,6.90000000000005e-05
47.25,10.5,44,5712,489255.837715,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006382,0.006802,-0.00042
47.25,10.5,45,5712,598212.541118,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006734,0.006802,-6.79999999999995e-05
47.25,10.5,46,5712,609939.994006,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006766,0.006802,-3.59999999999996e-05
47.25,10.5,47,5712,645071.039359,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006841,0.006802,3.9e-05
47.25,10.5,48,5712,623273.739055,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006786,0.006802,-1.59999999999995e-05
47.25,10.5,49,5712,686844.661149,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006912,0.006802,0.00011
47.25,10.5,5,5712,628798.849884,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006802,0.006802,0
47.25,10.5,50,5712,621686.845249,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006797,0.006802,-4.9999999999998e-06
47.25,10.5,51,5712,607100.239543,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006794,0.006802,-8.00000000000019e-06
47.25,10.5,52,5712,659461.929405,10,1,3926,1786,5712,628798.849884,10,1,3926,0,1786,0,0,0,0.006818,0.006802,1.60000000000004e-05
